fips2010,fmr0_17,fmr1_17,fmr2_17,fmr3_17,fmr4_17,fmr_0_22,fmr_1_22,fmr_2_22,fmr_3_22,fmr_4_22,metro_code,metro
4831399999,525,528,702,1012,1113,648,732,876,1083,1279,NCNTY48313N48313,0
4831599999,518,538,681,852,1079,560,606,757,1011,1105,NCNTY48315N48315,0
4831799999,510,601,751,1031,1035,611,615,757,1075,1296,METRO33260N48317,1
4831999999,807,837,1060,1326,1680,602,644,813,1133,1187,NCNTY48319N48319,0
4832199999,564,608,741,927,1256,670,675,888,1229,1520,NCNTY48321N48321,0
4832399999,568,611,723,905,1146,599,603,779,988,1056,NCNTY48323N48323,0
4832599999,456,531,706,1028,1138,637,692,910,1170,1309,METRO41700N48325,1
4832799999,588,611,773,1020,1225,560,600,757,1075,1105,NCNTY48327N48327,0
4832999999,1033,1206,1520,1902,2095,1158,1165,1433,1771,2453,METRO33260M33260,1
4833199999,544,554,715,947,1260,560,615,757,1073,1296,NCNTY48331N48331,0
4833399999,558,561,746,933,1182,560,600,757,936,1105,NCNTY48333N48333,0
4833599999,509,512,681,852,1079,560,664,757,1064,1262,NCNTY48335N48335,0
4833799999,659,711,866,1191,1372,676,694,913,1230,1333,NCNTY48337N48337,0
4833999999,701,797,976,1333,1690,944,1014,1208,1603,2058,METRO26420M26420,1
4834199999,564,576,741,927,1242,659,677,891,1101,1301,NCNTY48341N48341,0
4834399999,432,550,681,991,1200,503,575,757,1075,1258,NCNTY48343N48343,0
4834599999,518,538,681,899,1079,560,600,757,995,1105,NCNTY48345N48345,0
4834799999,640,672,812,1016,1374,602,690,835,1095,1284,NCNTY48347N48347,0
4834999999,634,638,789,987,1167,578,647,851,1207,1406,NCNTY48349N48349,0
4835199999,450,560,681,959,962,560,600,757,1065,1105,NCNTY48351N48351,0
4835399999,518,565,681,868,1079,579,595,783,1112,1149,NCNTY48353N48353,0
4835599999,759,790,991,1315,1511,822,909,1118,1474,1720,METRO18580M18580,1
4835799999,569,648,748,936,1318,619,663,837,1035,1222,NCNTY48357N48357,0
4835999999,598,717,942,1236,1441,676,775,988,1221,1546,METRO11100N48359,1
4836199999,539,685,832,1071,1171,747,798,982,1281,1332,METRO13140M13140,1
4836399999,583,586,776,1036,1230,580,638,839,1116,1199,NCNTY48363N48363,0
4836599999,520,524,696,881,1204,618,635,835,1032,1132,NCNTY48365N48365,0
4836799999,671,770,973,1338,1702,939,1064,1269,1685,2098,METRO19100MM2800,1
4836999999,518,590,681,918,1079,564,669,762,1010,1113,NCNTY48369N48369,0
4837199999,574,640,754,951,1195,623,805,926,1315,1400,NCNTY48371N48371,0
4837399999,473,561,745,963,1313,556,692,788,1119,1148,NCNTY48373N48373,0
4837599999,525,632,828,1088,1306,621,713,908,1230,1421,METRO11100M11100,1
4837799999,518,590,681,991,1079,560,600,757,1075,1105,NCNTY48377N48377,0
4837999999,535,538,681,991,1079,572,650,773,1041,1129,NCNTY48379N48379,0
4838199999,525,632,828,1088,1306,621,713,908,1230,1421,METRO11100M11100,1
4838399999,518,590,681,986,1079,753,807,1018,1258,1486,NCNTY48383N48383,0
4838599999,518,590,681,991,1079,641,687,867,1221,1266,NCNTY48385N48385,0
4838799999,509,512,681,926,1104,560,575,757,936,1105,NCNTY48387N48387,0
4838999999,518,544,681,913,1079,619,734,836,1188,1221,NCNTY48389N48389,0
4839199999,553,630,727,962,1152,575,681,777,960,1230,NCNTY48391N48391,0
4839399999,563,584,739,975,1171,608,652,822,1084,1200,NCNTY48393N48393,0
4839599999,624,699,845,1230,1489,759,841,975,1385,1582,METRO17780M17780,1
4839799999,689,837,1031,1390,1774,1076,1150,1362,1736,2280,METRO19100M19100,1
4839999999,510,514,683,869,941,589,605,796,984,1079,NCNTY48399N48399,0
4840199999,522,546,726,971,1001,638,642,845,1070,1289,METRO30980N48401,1
4840399999,534,538,715,894,1133,560,664,757,1075,1105,NCNTY48403N48403,0
4840599999,539,542,721,972,1143,614,631,830,1026,1212,NCNTY48405N48405,0
4840799999,509,512,681,935,939,560,664,757,1023,1027,NCNTY48407N48407,0
4840999999,759,790,991,1315,1511,822,909,1118,1474,1720,METRO18580M18580,1
4841199999,518,538,681,991,1200,609,625,823,1017,1202,NCNTY48411N48411,0
4841399999,509,512,681,991,1079,608,652,822,1084,1200,NCNTY48413N48413,0
4841599999,658,662,838,1091,1477,647,761,874,1080,1443,NCNTY48415N48415,0
4841799999,518,590,681,991,1200,608,652,822,1084,1200,NCNTY48417N48417,0
4841999999,509,512,681,876,961,560,597,757,1068,1221,NCNTY48419N48419,0
4842199999,518,529,681,959,1079,560,664,757,1075,1150,NCNTY48421N48421,0
4842399999,626,696,853,1127,1232,852,857,1037,1308,1669,METRO46340M46340,1
4842599999,461,551,681,922,1177,616,694,833,1183,1358,NCNTY48425N48425,0
4842799999,518,530,681,879,1079,560,582,757,980,1105,NCNTY48427N48427,0
4842999999,509,512,681,935,939,560,595,757,1075,1105,NCNTY48429N48429,0
4843199999,573,594,752,941,1192,659,790,992,1314,1629,METRO41660M48431,1
4843399999,518,538,681,899,1079,608,652,822,1084,1200,NCNTY48433N48433,0
4843599999,518,590,681,934,1079,560,640,757,998,1105,NCNTY48435N48435,0
4843799999,518,528,681,888,1079,560,582,757,1023,1027,NCNTY48437N48437,0
4843999999,671,770,973,1338,1702,939,1064,1269,1685,2098,METRO19100MM2800,1
4844199999,566,617,820,1026,1366,637,674,870,1186,1476,METRO10180M10180,1
4844399999,561,582,737,1036,1168,608,652,822,1084,1200,NCNTY48443N48443,0
4844599999,545,548,729,1061,1155,573,588,774,1046,1050,NCNTY48445N48445,0
4844799999,518,538,681,899,1079,560,600,757,1070,1105,NCNTY48447N48447,0
4844999999,537,541,719,900,1267,575,608,757,1008,1124,NCNTY48449N48449,0
4845199999,618,758,974,1378,1539,659,790,992,1314,1629,METRO41660M41660,1
4845399999,799,968,1195,1619,1948,1092,1236,1451,1867,2194,METRO12420M12420,1
4845599999,561,565,751,949,1314,642,660,868,1073,1329,NCNTY48455N48455,0
4845799999,525,565,689,1003,1009,560,664,757,1004,1105,NCNTY48457N48457,0
4845999999,653,720,855,1090,1377,687,786,924,1276,1467,METRO30980M30980,1
4846199999,518,538,681,991,1079,560,664,757,998,1105,NCNTY48461N48461,0
4846399999,574,602,695,945,1101,567,664,757,1028,1296,NCNTY48463N48463,0
4846599999,566,579,743,1082,1133,616,620,816,1134,1191,NCNTY48465N48465,0
4846799999,561,564,750,1015,1088,621,640,840,1193,1211,NCNTY48467N48467,0
4846999999,734,742,918,1245,1310,788,861,1068,1367,1563,METRO47020M47020,1
4847199999,697,813,938,1251,1653,685,849,1031,1274,1765,NCNTY48471N48471,0
4847399999,701,797,976,1333,1690,944,1014,1208,1603,2058,METRO26420M26420,1
4847599999,534,608,702,918,1113,705,724,953,1181,1391,NCNTY48475N48475,0
4847799999,630,718,828,1036,1459,749,801,913,1227,1477,NCNTY48477N48477,0
4847999999,598,639,815,1078,1235,756,760,942,1222,1349,METRO29700M29700,1
4848199999,590,646,795,995,1138,598,676,808,1141,1383,NCNTY48481N48481,0
4848399999,518,558,681,852,1079,560,617,757,959,1105,NCNTY48483N48483,0
4848599999,483,601,761,1063,1341,641,707,878,1197,1362,METRO48660M48660,1
4848799999,518,525,681,991,1200,560,575,757,936,1105,NCNTY48487N48487,0
4848999999,535,538,681,991,1079,560,575,757,1023,1027,NCNTY48489N48489,0
4849199999,799,968,1195,1619,1948,1092,1236,1451,1867,2194,METRO12420M12420,1
4849399999,623,768,964,1273,1529,815,961,1165,1500,1849,METRO41700M41700,1
4849599999,518,538,681,852,1079,566,606,765,1087,1117,NCNTY48495N48495,0
4849799999,616,685,910,1138,1254,857,872,994,1335,1399,METRO19100N48497,1
4849999999,566,571,743,1018,1309,652,657,864,1068,1262,NCNTY48499N48499,0
4850199999,518,538,681,852,1079,630,747,851,1052,1243,NCNTY48501N48501,0
4850399999,522,525,698,899,962,563,634,761,1003,1111,NCNTY48503N48503,0
4850599999,518,538,681,991,1079,560,629,757,1002,1105,NCNTY48505N48505,0
4850799999,518,590,681,852,1079,560,664,757,955,1105,NCNTY48507N48507,0
4900199999,430,563,650,865,896,517,595,757,1007,1204,NCNTY49001N49001,0
4900399999,463,522,685,982,1206,629,692,911,1216,1455,METRO36260N49003,1
4900599999,440,555,681,991,1114,583,699,877,1246,1501,METRO30860M30860,1
4900799999,470,489,650,902,1009,514,611,757,982,1296,NCNTY49007N49007,0
4900999999,547,633,826,1188,1292,541,622,792,1043,1317,NCNTY49009N49009,0
4901199999,557,671,859,1226,1433,811,891,1105,1535,1864,METRO36260M36260,1
4901399999,500,629,756,1058,1188,566,655,829,1093,1334,NCNTY49013N49013,0
4901599999,430,563,650,848,896,517,664,757,998,1027,NCNTY49015N49015,0
4901799999,430,489,650,936,1017,517,664,757,936,1205,NCNTY49017N49017,0
4901999999,538,623,813,1117,1121,568,632,832,1182,1383,NCNTY49019N49019,0
4902199999,472,542,650,946,1138,511,628,769,1053,1316,NCNTY49021N49021,0
4902399999,605,697,818,1191,1441,880,914,1041,1479,1782,METRO39340M39340,1
4902599999,543,673,821,1101,1177,662,761,969,1223,1314,NCNTY49025N49025,0
4902799999,430,489,650,877,1086,517,595,757,1027,1286,NCNTY49027N49027,0
4902999999,557,671,859,1226,1433,811,891,1105,1535,1864,METRO36260M36260,1
4903199999,540,626,816,1021,1277,517,595,757,1075,1258,NCNTY49031N49031,0
4903399999,570,660,861,1237,1347,541,622,792,1043,1317,NCNTY49033N49033,0
4903599999,642,795,990,1425,1633,924,1112,1327,1843,2066,METRO41620M41620,1
4903799999,430,563,650,946,1017,653,664,757,946,1044,NCNTY49037N49037,0
4903999999,430,489,650,813,896,545,606,798,986,1179,NCNTY49039N49039,0
4904199999,430,489,650,889,1030,517,575,757,1007,1184,NCNTY49041N49041,0
4904399999,701,895,1033,1504,1820,1027,1070,1408,1740,2210,NCNTY49043N49043,0
4904599999,581,694,801,1166,1411,744,796,1034,1423,1770,METRO41620N49045,1
4904799999,556,632,840,1108,1225,611,698,858,1209,1469,NCNTY49047N49047,0
4904999999,605,697,818,1191,1441,880,914,1041,1479,1782,METRO39340M39340,1
4905199999,615,717,929,1246,1344,812,904,1190,1639,1956,NCNTY49051N49051,0
4905399999,580,662,824,1187,1452,837,898,1089,1547,1864,METRO41100M41100,1
4905599999,430,563,650,942,1142,517,595,757,936,1258,NCNTY49055N49055,0
4905799999,557,671,859,1226,1433,811,891,1105,1535,1864,METRO36260M36260,1
5000100325,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000108575,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000109025,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000116000,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000126300,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000128600,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000129575,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000131525,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000139325,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000140075,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000144350,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000145550,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000148700,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000153725,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000153950,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000159650,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000162575,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000165050,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000170075,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000174650,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000176075,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000183275,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000183800,782,878,1015,1367,1609,779,878,1117,1429,1515,NCNTY50001N50001,0
5000301450,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000304825,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000317725,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000327962,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000339025,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000342850,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000355000,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000357025,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000358600,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000361000,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000362875,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000363175,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000363550,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000369775,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000371425,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000385075,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000385675,816,833,988,1378,1383,763,822,1018,1337,1380,NCNTY50003N50003,0
5000502875,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000510450,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000517125,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000530550,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000531825,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000537900,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000541725,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000547725,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000554400,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000561525,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000562200,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000564075,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000569925,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000571575,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000575700,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000577125,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000583500,685,689,916,1146,1263,741,770,877,1084,1501,NCNTY50005N50005,0
5000706550,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000710300,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000710675,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000713300,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000714875,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000724175,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000733475,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000734600,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
5000736700,885,1080,1395,1885,1934,1033,1163,1500,1854,2034,METRO15540M15540,1
